,id,site,cv,size,err
13664,P0948,b,rand,400.0,6.19594948905
13665,P0948,b,rand,500.0,7.19001033832
13666,P0948,b,rand,600.0,7.70310474702
13667,P0948,b,rand,700.0,7.77695741272
13668,P0948,b,rand,800.0,8.32351961727
13669,P0948,b,rand,900.0,8.4891560482
13670,P0948,e,loos,50.0,4.06133465482
13671,P0948,e,loos,100.0,3.70639746285
13672,P0948,e,loos,200.0,4.9681378865
13673,P0948,e,loos,300.0,6.06381565052
13674,P0948,e,loos,400.0,6.89939635214
13675,P0948,e,loos,500.0,7.2521255168
13676,P0948,e,loos,600.0,7.18358759748
13677,P0948,e,loos,700.0,7.57298492646
13678,P0948,e,loos,800.0,7.98842625819
13679,P0948,e,loos,900.0,8.33562369906
13680,P0949,e,loos,50.0,2.34887580989
13681,P0949,e,loos,100.0,2.49500411429
13682,P0949,e,loos,200.0,2.32791008329
13683,P0949,e,loos,300.0,2.3402283074
13684,P0949,e,loos,400.0,2.46910301453
13685,P0949,e,loos,500.0,2.3913975302
13686,P0949,e,loos,600.0,2.51336862659
13687,P0949,e,loos,700.0,2.34853024618
13688,P0949,e,loos,800.0,2.4466761332
13689,P0949,e,loos,900.0,2.35653211851
13690,P0949,e,rand,50.0,2.23365231786
13691,P0949,e,rand,100.0,2.72195217068
13692,P0949,e,rand,200.0,2.36294930618
13693,P0949,e,rand,300.0,2.58757131426
13694,P0949,e,rand,400.0,2.21160440714
13695,P0949,e,rand,500.0,2.73692312847
13696,P0949,e,rand,600.0,2.63644271699
13697,P0949,e,rand,700.0,2.62647791774
13698,P0949,e,rand,800.0,2.65263975426
13699,P0949,e,rand,900.0,2.61017688936
13700,P0950,d,loos,50.0,16.289594379
13701,P0950,d,loos,100.0,14.0241388124
13702,P0950,d,loos,200.0,10.572443987
13703,P0950,d,loos,300.0,8.7635894619
13704,P0950,d,loos,400.0,7.75132139638
13705,P0950,d,loos,500.0,7.37750931076
13706,P0950,d,loos,600.0,6.52698009704
13707,P0950,d,loos,700.0,6.1146361728
13708,P0950,d,loos,800.0,5.78979866063
13709,P0950,d,loos,900.0,5.24838365099
13710,P0950,m,rand,50.0,15.6787092602
13711,P0950,m,rand,100.0,12.294895034
13712,P0950,m,rand,200.0,8.30605159303
13713,P0950,m,rand,300.0,7.35210758431
13714,P0950,m,rand,400.0,6.78075603195
13715,P0950,m,rand,500.0,5.79870954207
13716,P0950,m,rand,600.0,5.37309305958
13717,P0950,m,rand,700.0,5.34341075498
13718,P0950,m,rand,800.0,4.84003305712
13719,P0950,m,rand,900.0,4.35910080577
13720,P0951,h,rand,50.0,11.2008012545
13721,P0951,h,rand,100.0,10.7400285191
13722,P0951,h,rand,200.0,10.7167583692
13723,P0951,h,rand,300.0,9.99511855024
13724,P0951,h,rand,400.0,9.4518496037
13725,P0951,h,rand,500.0,9.90697133187
13726,P0951,h,rand,600.0,10.071019498
13727,P0951,h,rand,700.0,9.93856596304
13728,P0951,h,rand,800.0,9.86394648863
13729,P0951,h,rand,900.0,9.45237461391
13730,P0951,j,loos,50.0,10.7646886273
13731,P0951,j,loos,100.0,9.94309049155
13732,P0951,j,loos,200.0,9.30859914466
13733,P0951,j,loos,300.0,9.00326209823
13734,P0951,j,loos,400.0,8.42192550408
13735,P0951,j,loos,500.0,8.79345449831
13736,P0951,j,loos,600.0,8.4424343717
13737,P0951,j,loos,700.0,8.04530006694
13738,P0951,j,loos,800.0,8.04945988985
13739,P0951,j,loos,900.0,7.93874772105
13740,P0952,f,loos,50.0,2.32377928427
13741,P0952,f,loos,100.0,2.16726450876
13742,P0952,f,loos,200.0,1.87212321004
13743,P0952,f,loos,300.0,1.4663983782
13744,P0952,f,loos,400.0,1.48646242009
13745,P0952,f,loos,500.0,1.24705046014
13746,P0952,f,loos,600.0,1.17940776053
13747,P0952,f,loos,700.0,0.900035515251
13748,P0952,f,loos,800.0,0.777144379477
13749,P0952,f,loos,900.0,0.712739023121
13750,P0952,j,rand,50.0,2.74035958287
13751,P0952,j,rand,100.0,2.82604211744
13752,P0952,j,rand,200.0,2.86219424924
13753,P0952,j,rand,300.0,2.3169766485
13754,P0952,j,rand,400.0,2.31127468612
13755,P0952,j,rand,500.0,2.18556228623
13756,P0952,j,rand,600.0,1.93660620161
13757,P0952,j,rand,700.0,1.91271842527
13758,P0952,j,rand,800.0,1.89744448828
13759,P0952,j,rand,900.0,1.69326447938
13760,P0954,c,rand,50.0,28.388700287
13761,P0954,c,rand,100.0,27.2866968444
13762,P0954,c,rand,200.0,27.4853886553
13763,P0954,c,rand,300.0,27.370370197
13764,P0954,c,rand,400.0,26.7781435156
13765,P0954,c,rand,500.0,27.7556548861
13766,P0954,c,rand,600.0,28.2664887267
13767,P0954,c,rand,700.0,28.2197077623
13768,P0954,c,rand,800.0,28.000483054
13769,P0954,c,rand,900.0,28.5419676649
13770,P0954,g,loos,50.0,34.6761250776
13771,P0954,g,loos,100.0,32.225549574
13772,P0954,g,loos,200.0,31.7832592053
13773,P0954,g,loos,300.0,31.5833325345
13774,P0954,g,loos,400.0,29.3018262081
13775,P0954,g,loos,500.0,30.9162865971
13776,P0954,g,loos,600.0,29.8189635951
13777,P0954,g,loos,700.0,30.4965589382
13778,P0954,g,loos,800.0,29.3325628742
13779,P0954,g,loos,900.0,28.8781352595
13780,P0955,g,loos,50.0,19.0066547974
13781,P0955,g,loos,100.0,18.4510092088
13782,P0955,g,loos,200.0,21.2773947758
13783,P0955,g,loos,300.0,22.2783137187
13784,P0955,g,loos,400.0,22.157293717
13785,P0955,g,loos,500.0,22.2846800932
13786,P0955,g,loos,600.0,21.199216837
13787,P0955,g,loos,700.0,21.9934403659
13788,P0955,g,loos,800.0,21.9286427515
13789,P0955,g,loos,900.0,22.0455503328
13790,P0955,m,rand,50.0,15.9309845488
13791,P0955,m,rand,100.0,16.8846088529
13792,P0955,m,rand,200.0,18.0667998702
13793,P0955,m,rand,300.0,18.1259428674
13794,P0955,m,rand,400.0,18.6534634631
13795,P0955,m,rand,500.0,19.7922585106
13796,P0955,m,rand,600.0,20.3245519048
13797,P0955,m,rand,700.0,19.5613063049
13798,P0955,m,rand,800.0,19.524169754
13799,P0955,m,rand,900.0,20.0084593156
13800,P0959,g,rand,50.0,2.03616073025
13801,P0959,g,rand,100.0,2.9326579835
13802,P0959,g,rand,200.0,3.63285969319
13803,P0959,g,rand,300.0,4.19476111264
13804,P0959,g,rand,400.0,5.03488486117
13805,P0959,g,rand,500.0,5.14885514382
13806,P0959,g,rand,600.0,5.55917759526
13807,P0959,g,rand,700.0,5.5846861297
13808,P0959,g,rand,800.0,5.85078763087
13809,P0959,g,rand,900.0,5.94007006209
13810,P0959,i,loos,50.0,2.00950736337
13811,P0959,i,loos,100.0,1.93798588605
13812,P0959,i,loos,200.0,2.45621444592
13813,P0959,i,loos,300.0,2.71366110703
13814,P0959,i,loos,400.0,3.29242555276
13815,P0959,i,loos,500.0,3.06026205534
13816,P0959,i,loos,600.0,3.12664498048
13817,P0959,i,loos,700.0,3.13912709332
13818,P0959,i,loos,800.0,3.12813706894
13819,P0959,i,loos,900.0,3.44434322528
13820,P0961,k,rand,50.0,10.3225666285
13821,P0961,k,rand,100.0,9.68951417216
13822,P0961,k,rand,200.0,6.92047724924
13823,P0961,k,rand,300.0,4.62701568719
13824,P0961,k,rand,400.0,4.34562036652
13825,P0961,k,rand,500.0,3.45318849814
13826,P0961,k,rand,600.0,3.0192960478
13827,P0961,k,rand,700.0,3.02712680082
13828,P0961,k,rand,800.0,2.79830628396
13829,P0961,k,rand,900.0,2.84048959032
13830,P0961,m,loos,50.0,11.8205842162
13831,P0961,m,loos,100.0,9.01751716981
13832,P0961,m,loos,200.0,7.56750399972
13833,P0961,m,loos,300.0,5.36995706031
13834,P0961,m,loos,400.0,5.72151970536
13835,P0961,m,loos,500.0,4.95498964514
13836,P0961,m,loos,600.0,3.72685870393
13837,P0961,m,loos,700.0,3.71869442483
13838,P0961,m,loos,800.0,3.45950599562
13839,P0961,m,loos,900.0,3.38168001218
13840,P0962,g,rand,50.0,2.58343784926
13841,P0962,g,rand,100.0,2.01766783151
13842,P0962,g,rand,200.0,0.73803682466
13843,P0962,g,rand,300.0,0.641991939917
13844,P0962,g,rand,400.0,0.534562747267
13845,P0962,g,rand,500.0,0.387722061212
13846,P0962,g,rand,600.0,0.261862751336
13847,P0962,g,rand,700.0,0.197032558305
13848,P0962,g,rand,800.0,0.142391013637
13849,P0962,g,rand,900.0,0.080016520219
13850,P0962,m,loos,50.0,2.83605070333
13851,P0962,m,loos,100.0,2.24602749327
13852,P0962,m,loos,200.0,0.976162290658
13853,P0962,m,loos,300.0,0.614134998827
13854,P0962,m,loos,400.0,0.54789581731
13855,P0962,m,loos,500.0,0.361113085594
13856,P0962,m,loos,600.0,0.294692090556
13857,P0962,m,loos,700.0,0.218733531517
13858,P0962,m,loos,800.0,0.137197283389
13859,P0962,m,loos,900.0,0.108331337345
13860,P0963,i,loos,50.0,5.07404279318
13861,P0963,i,loos,100.0,4.28886836217
13862,P0963,i,loos,200.0,5.04135185945
13863,P0963,i,loos,300.0,5.02212034846
13864,P0963,i,loos,400.0,4.36352589251
13865,P0963,i,loos,500.0,4.42132438774
13866,P0963,i,loos,600.0,4.77461727848
13867,P0963,i,loos,700.0,4.4452828959
13868,P0963,i,loos,800.0,4.46121755074
13869,P0963,i,loos,900.0,4.52583451739
13870,P0963,m,rand,50.0,5.21462874746
13871,P0963,m,rand,100.0,4.9892882185
13872,P0963,m,rand,200.0,4.82325142767
13873,P0963,m,rand,300.0,4.90487016254
13874,P0963,m,rand,400.0,5.54553030963
13875,P0963,m,rand,500.0,4.83665716471
13876,P0963,m,rand,600.0,5.22280541681
13877,P0963,m,rand,700.0,5.27559857328
13878,P0963,m,rand,800.0,5.75224424948
13879,P0963,m,rand,900.0,5.31624106508
13880,P0964,d,rand,50.0,17.744484196
13881,P0964,d,rand,100.0,14.0769102209
13882,P0964,d,rand,200.0,13.2903889786
13883,P0964,d,rand,300.0,12.7817029858
13884,P0964,d,rand,400.0,12.9725430465
13885,P0964,d,rand,500.0,10.9984420808
13886,P0964,d,rand,600.0,11.7147155022
13887,P0964,d,rand,700.0,12.0406808989
13888,P0964,d,rand,800.0,10.7328039824
13889,P0964,d,rand,900.0,10.7232921057
13890,P0964,f,loos,50.0,19.8329264777
13891,P0964,f,loos,100.0,16.4539388418
13892,P0964,f,loos,200.0,14.3143313295
13893,P0964,f,loos,300.0,10.1828956626
13894,P0964,f,loos,400.0,11.1190564442
13895,P0964,f,loos,500.0,10.4165236597
13896,P0964,f,loos,600.0,9.39626094168
13897,P0964,f,loos,700.0,9.55422791068
13898,P0964,f,loos,800.0,8.46337176285
13899,P0964,f,loos,900.0,7.50143501365
13900,P0965,d,loos,50.0,3.96098713563
13901,P0965,d,loos,100.0,3.37724565729
13902,P0965,d,loos,200.0,3.38146445385
13903,P0965,d,loos,300.0,3.88822190219
13904,P0965,d,loos,400.0,2.46911213321
13905,P0965,d,loos,500.0,2.42023265138
13906,P0965,d,loos,600.0,2.46145162633
13907,P0965,d,loos,700.0,2.17186668635
13908,P0965,d,loos,800.0,2.02055221455
13909,P0965,d,loos,900.0,2.14079775979
13910,P0965,f,rand,50.0,3.63395658869
13911,P0965,f,rand,100.0,4.92855486087
13912,P0965,f,rand,200.0,4.05766188318
13913,P0965,f,rand,300.0,4.53211112283
13914,P0965,f,rand,400.0,4.52627760791
13915,P0965,f,rand,500.0,4.38644564652
13916,P0965,f,rand,600.0,4.32823431938
13917,P0965,f,rand,700.0,4.26441179578
13918,P0965,f,rand,800.0,4.19575698822
13919,P0965,f,rand,900.0,4.38087218116
13920,P0966,j,loos,50.0,6.31340996828
13921,P0966,j,loos,100.0,4.68344334198
13922,P0966,j,loos,200.0,3.86870177547
13923,P0966,j,loos,300.0,3.0444767331
13924,P0966,j,loos,400.0,2.83453510331
13925,P0966,j,loos,500.0,2.58722218937
13926,P0966,j,loos,600.0,2.03464557819
13927,P0966,j,loos,700.0,1.98130537785
13928,P0966,j,loos,800.0,2.00039497695
13929,P0966,j,loos,900.0,1.63358186536
13930,P0966,j,rand,50.0,6.74457613365
13931,P0966,j,rand,100.0,4.41777092809
13932,P0966,j,rand,200.0,3.79790139925
13933,P0966,j,rand,300.0,3.02339567524
13934,P0966,j,rand,400.0,2.08464383882
13935,P0966,j,rand,500.0,2.05713314801
13936,P0966,j,rand,600.0,2.13605198633
13937,P0966,j,rand,700.0,1.66210121532
13938,P0966,j,rand,800.0,1.50115563112
13939,P0966,j,rand,900.0,1.44806914397
13940,P0968,d,loos,50.0,25.0274250728
13941,P0968,d,loos,100.0,24.3363588324
13942,P0968,d,loos,200.0,22.2167416512
13943,P0968,d,loos,300.0,20.3047054567
13944,P0968,d,loos,400.0,18.0217231359
13945,P0968,d,loos,500.0,17.5617492545
13946,P0968,d,loos,600.0,17.1597016839
13947,P0968,d,loos,700.0,17.087508195
13948,P0968,d,loos,800.0,15.9319050843
13949,P0968,d,loos,900.0,15.0248847931
13950,P0968,j,rand,50.0,24.2002642457
13951,P0968,j,rand,100.0,19.8695667313
13952,P0968,j,rand,200.0,18.6020661233
13953,P0968,j,rand,300.0,16.8124208896
13954,P0968,j,rand,400.0,15.8468046893
13955,P0968,j,rand,500.0,14.8627158205
13956,P0968,j,rand,600.0,14.3479564207
13957,P0968,j,rand,700.0,13.8701905695
13958,P0968,j,rand,800.0,12.7957227125
13959,P0968,j,rand,900.0,12.9491030865
13960,P0969,e,loos,50.0,9.04811043846
13961,P0969,e,loos,100.0,9.7192941166
13962,P0969,e,loos,200.0,9.49385460476
13963,P0969,e,loos,300.0,9.31285608721
13964,P0969,e,loos,400.0,8.48470830941
13965,P0969,e,loos,500.0,8.02058278692
13966,P0969,e,loos,600.0,8.32008273305
13967,P0969,e,loos,700.0,8.14162069202
13968,P0969,e,loos,800.0,8.41004096614
13969,P0969,e,loos,900.0,7.90461386851
13970,P0969,j,rand,50.0,9.6284847306
13971,P0969,j,rand,100.0,9.47403390669
13972,P0969,j,rand,200.0,8.5708920493
13973,P0969,j,rand,300.0,9.60177544468
13974,P0969,j,rand,400.0,8.7049176196
13975,P0969,j,rand,500.0,8.89162852264
13976,P0969,j,rand,600.0,8.59813720611
13977,P0969,j,rand,700.0,8.19079633374
13978,P0969,j,rand,800.0,8.09040722153
13979,P0969,j,rand,900.0,8.44790167982
13980,P0970,a,rand,50.0,1.28318290075
13981,P0970,a,rand,100.0,1.28126511426
13982,P0970,a,rand,200.0,0.948689484285
13983,P0970,a,rand,300.0,0.929251135786
13984,P0970,a,rand,400.0,0.675868068492
13985,P0970,a,rand,500.0,0.574320318398
13986,P0970,a,rand,600.0,0.492091491209
13987,P0970,a,rand,700.0,0.389821956055
13988,P0970,a,rand,800.0,0.481897938038
13989,P0970,a,rand,900.0,0.458780830399
13990,P0970,e,loos,50.0,1.45568534696
13991,P0970,e,loos,100.0,1.11421991713
13992,P0970,e,loos,200.0,1.35626818478
13993,P0970,e,loos,300.0,1.02967424758
13994,P0970,e,loos,400.0,0.775133428317
13995,P0970,e,loos,500.0,0.630041756206
13996,P0970,e,loos,600.0,0.648089445578
13997,P0970,e,loos,700.0,0.628423189274
13998,P0970,e,loos,800.0,0.680500237499
13999,P0970,e,loos,900.0,0.646176001082
14000,P0972,d,loos,50.0,4.15180012569
14001,P0972,d,loos,100.0,3.77545535119
14002,P0972,d,loos,200.0,2.94062136086
14003,P0972,d,loos,300.0,3.04422889798
14004,P0972,d,loos,400.0,2.60521237545
14005,P0972,d,loos,500.0,2.28544856804
14006,P0972,d,loos,600.0,2.14236289938
14007,P0972,d,loos,700.0,1.74966620563
14008,P0972,d,loos,800.0,1.74249516944
14009,P0972,d,loos,900.0,1.23779557835
14010,P0972,f,rand,50.0,3.2353032641
14011,P0972,f,rand,100.0,4.26171290683
14012,P0972,f,rand,200.0,3.15533860528
14013,P0972,f,rand,300.0,3.01932224575
14014,P0972,f,rand,400.0,2.47473841166
14015,P0972,f,rand,500.0,2.38261216394
14016,P0972,f,rand,600.0,1.72131092098
14017,P0972,f,rand,700.0,1.47984926538
14018,P0972,f,rand,800.0,1.64489440651
14019,P0972,f,rand,900.0,1.63272494104
14020,P0973,i,loos,50.0,1.69045264312
14021,P0973,i,loos,100.0,2.48792291345
14022,P0973,i,loos,200.0,2.17878888005
14023,P0973,i,loos,300.0,1.94149643077
14024,P0973,i,loos,400.0,1.79459337349
14025,P0973,i,loos,500.0,1.7241198531
14026,P0973,i,loos,600.0,1.92918208668
14027,P0973,i,loos,700.0,1.88624594983
14028,P0973,i,loos,800.0,1.83290183665
14029,P0973,i,loos,900.0,1.74793431806
14030,P0973,j,rand,50.0,1.11641800647
14031,P0973,j,rand,100.0,1.36496130455
14032,P0973,j,rand,200.0,1.5547400843
14033,P0973,j,rand,300.0,1.57101835427
14034,P0973,j,rand,400.0,1.466162957
14035,P0973,j,rand,500.0,1.75777270376
14036,P0973,j,rand,600.0,1.39359873182
14037,P0973,j,rand,700.0,1.56275881854
14038,P0973,j,rand,800.0,1.43267125644
14039,P0973,j,rand,900.0,1.3058967823
14040,P0974,e,loos,50.0,2.39905204127
14041,P0974,e,loos,100.0,1.46643179142
14042,P0974,e,loos,200.0,1.59761130191
14043,P0974,e,loos,300.0,1.64783519391
14044,P0974,e,loos,400.0,1.61505780446
14045,P0974,e,loos,500.0,2.24451778663
14046,P0974,e,loos,600.0,2.13334356506
14047,P0974,e,loos,700.0,2.58072735886
14048,P0974,e,loos,800.0,3.04983455744
14049,P0974,e,loos,900.0,3.08664437127
14050,P0974,g,rand,50.0,2.2264224447
14051,P0974,g,rand,100.0,1.32248579344
14052,P0974,g,rand,200.0,0.924303963359
14053,P0974,g,rand,300.0,1.05979542126
14054,P0974,g,rand,400.0,1.42822409087
14055,P0974,g,rand,500.0,1.72821178321
14056,P0974,g,rand,600.0,2.13126130536
14057,P0974,g,rand,700.0,2.28441564048
14058,P0974,g,rand,800.0,2.47519880561
14059,P0974,g,rand,900.0,2.81049445009
14060,P0976,e,loos,50.0,9.42722938588
14061,P0976,e,loos,100.0,7.71842310913
14062,P0976,e,loos,200.0,5.20588652569
14063,P0976,e,loos,300.0,4.20854788361
14064,P0976,e,loos,400.0,4.25389969206
14065,P0976,e,loos,500.0,3.74367850196
14066,P0976,e,loos,600.0,3.38790797882
14067,P0976,e,loos,700.0,3.66768620782
14068,P0976,e,loos,800.0,3.185100279
14069,P0976,e,loos,900.0,3.27201401951
14070,P0976,i,rand,50.0,9.18021579458
14071,P0976,i,rand,100.0,6.83853923404
14072,P0976,i,rand,200.0,5.33731449937
14073,P0976,i,rand,300.0,4.23633398141
14074,P0976,i,rand,400.0,3.77270829947
14075,P0976,i,rand,500.0,3.12208914788
14076,P0976,i,rand,600.0,3.22696123429
14077,P0976,i,rand,700.0,2.91788969321
14078,P0976,i,rand,800.0,2.57388628787
14079,P0976,i,rand,900.0,2.54629521643
14080,P0977,b,loos,50.0,10.9667882985
14081,P0977,b,loos,100.0,5.88409869039
14082,P0977,b,loos,200.0,3.86850628518
14083,P0977,b,loos,300.0,3.15272850655
14084,P0977,b,loos,400.0,1.92631052072
14085,P0977,b,loos,500.0,1.8571560474
14086,P0977,b,loos,600.0,1.47975568172
14087,P0977,b,loos,700.0,1.14222327767
14088,P0977,b,loos,800.0,1.13186886479
14089,P0977,b,loos,900.0,0.766551561413
14090,P0977,m,rand,50.0,6.28459065426
14091,P0977,m,rand,100.0,6.2588336948
14092,P0977,m,rand,200.0,4.28137486542
14093,P0977,m,rand,300.0,2.4611077692
14094,P0977,m,rand,400.0,2.0225205712
14095,P0977,m,rand,500.0,1.60121676873
14096,P0977,m,rand,600.0,1.15579239841
14097,P0977,m,rand,700.0,0.950007215979
14098,P0977,m,rand,800.0,0.854656068177
14099,P0977,m,rand,900.0,0.644668350754
14100,P0978,d,loos,50.0,9.74564636953
14101,P0978,d,loos,100.0,6.79292003938
14102,P0978,d,loos,200.0,4.86695465164
14103,P0978,d,loos,300.0,4.23881729249
14104,P0978,d,loos,400.0,4.02161189958
14105,P0978,d,loos,500.0,3.38712019749
14106,P0978,d,loos,600.0,2.52392135061
14107,P0978,d,loos,700.0,2.19770286044
14108,P0978,d,loos,800.0,2.44291889259
14109,P0978,d,loos,900.0,2.04863557481
14110,P0978,g,rand,50.0,11.1946818973
14111,P0978,g,rand,100.0,6.67396521317
14112,P0978,g,rand,200.0,4.17034998918
14113,P0978,g,rand,300.0,3.01516002538
14114,P0978,g,rand,400.0,2.59891442788
14115,P0978,g,rand,500.0,2.03431037474
14116,P0978,g,rand,600.0,1.82181553123
14117,P0978,g,rand,700.0,1.49174878497
14118,P0978,g,rand,800.0,1.49906127598
14119,P0978,g,rand,900.0,1.45445171649
14120,P0979,i,loos,50.0,2.37784188174
14121,P0979,i,loos,100.0,2.20812559363
14122,P0979,i,loos,200.0,2.66240078706
14123,P0979,i,loos,300.0,2.81339875236
14124,P0979,i,loos,400.0,2.61166657803
14125,P0979,i,loos,500.0,2.60933648578
14126,P0979,i,loos,600.0,2.69425805948
14127,P0979,i,loos,700.0,2.52886355506
14128,P0979,i,loos,800.0,2.60233169688
14129,P0979,i,loos,900.0,2.36322541721
14130,P0979,i,rand,50.0,2.75758192843
14131,P0979,i,rand,100.0,3.23983374263
14132,P0979,i,rand,200.0,3.62883977937
14133,P0979,i,rand,300.0,4.34248200117
14134,P0979,i,rand,400.0,3.70568809488
14135,P0979,i,rand,500.0,4.08699981622
14136,P0979,i,rand,600.0,3.70081128859
14137,P0979,i,rand,700.0,3.9414340642
14138,P0979,i,rand,800.0,3.99619380971
14139,P0979,i,rand,900.0,3.89768787149
14140,P0980,i,loos,50.0,1.52422099976
14141,P0980,i,loos,100.0,1.88591352075
14142,P0980,i,loos,200.0,2.20233976304
14143,P0980,i,loos,300.0,2.13775922326
14144,P0980,i,loos,400.0,1.93217592323
14145,P0980,i,loos,500.0,1.96086868167
14146,P0980,i,loos,600.0,1.80412015197
14147,P0980,i,loos,700.0,2.05357296317
14148,P0980,i,loos,800.0,2.0637963435
14149,P0980,i,loos,900.0,1.85475110959
14150,P0980,i,rand,50.0,1.20868962616
14151,P0980,i,rand,100.0,1.34801402871
14152,P0980,i,rand,200.0,1.56762576773
14153,P0980,i,rand,300.0,1.45196134231
14154,P0980,i,rand,400.0,1.46914622332
14155,P0980,i,rand,500.0,1.36368833824
14156,P0980,i,rand,600.0,1.26309453983
14157,P0980,i,rand,700.0,1.1095505732
14158,P0980,i,rand,800.0,0.978289083929
14159,P0980,i,rand,900.0,0.961274883695
14160,P0981,a,rand,50.0,3.08974324848
14161,P0981,a,rand,100.0,4.04902968676
14162,P0981,a,rand,200.0,4.66001955165
14163,P0981,a,rand,300.0,4.91152448542
14164,P0981,a,rand,400.0,4.38776198146
14165,P0981,a,rand,500.0,4.33793757984
14166,P0981,a,rand,600.0,4.00684234103
14167,P0981,a,rand,700.0,4.47474609882
14168,P0981,a,rand,800.0,4.06150845545
14169,P0981,a,rand,900.0,4.30100484689
14170,P0981,e,loos,50.0,3.42358246724
14171,P0981,e,loos,100.0,4.15350523958
14172,P0981,e,loos,200.0,4.0494256154
14173,P0981,e,loos,300.0,4.27901565563
14174,P0981,e,loos,400.0,4.09562674548
14175,P0981,e,loos,500.0,4.12208246955
14176,P0981,e,loos,600.0,3.82094351241
14177,P0981,e,loos,700.0,3.80002471479
14178,P0981,e,loos,800.0,3.50582070774
14179,P0981,e,loos,900.0,3.47385794456
14180,P0982,f,loos,50.0,4.20118829822
14181,P0982,f,loos,100.0,2.81223215131
14182,P0982,f,loos,200.0,3.72523668722
14183,P0982,f,loos,300.0,3.16302704272
14184,P0982,f,loos,400.0,2.87821076058
14185,P0982,f,loos,500.0,3.09819565101
14186,P0982,f,loos,600.0,3.13211053547
14187,P0982,f,loos,700.0,3.22356092554
14188,P0982,f,loos,800.0,2.89234365512
14189,P0982,f,loos,900.0,3.13199131756
14190,P0982,f,rand,50.0,3.41024324368
14191,P0982,f,rand,100.0,3.13235794225
14192,P0982,f,rand,200.0,2.91836265343
14193,P0982,f,rand,300.0,2.96178024917
14194,P0982,f,rand,400.0,3.08459268142
14195,P0982,f,rand,500.0,3.15745149104
14196,P0982,f,rand,600.0,2.75394346185
14197,P0982,f,rand,700.0,3.01457920641
14198,P0982,f,rand,800.0,2.93339040268
14199,P0982,f,rand,900.0,2.76431742443
14200,P0984,a,loos,50.0,3.28866512706
14201,P0984,a,loos,100.0,4.98593743762
14202,P0984,a,loos,200.0,6.84137196093
14203,P0984,a,loos,300.0,5.66867774277
14204,P0984,a,loos,400.0,5.54842010444
14205,P0984,a,loos,500.0,5.36950025547
14206,P0984,a,loos,600.0,5.54016866371
14207,P0984,a,loos,700.0,5.79571616393
14208,P0984,a,loos,800.0,5.21964248447
14209,P0984,a,loos,900.0,4.5820620575
14210,P0984,m,rand,50.0,3.891576095
14211,P0984,m,rand,100.0,4.07785663098
14212,P0984,m,rand,200.0,3.7546011684
14213,P0984,m,rand,300.0,3.92672325567
14214,P0984,m,rand,400.0,4.85638108344
14215,P0984,m,rand,500.0,3.62942534764
14216,P0984,m,rand,600.0,3.55203874018
14217,P0984,m,rand,700.0,3.64912115476
14218,P0984,m,rand,800.0,3.14102964796
14219,P0984,m,rand,900.0,3.13086237658
14220,P0987,b,rand,50.0,2.21383737762
14221,P0987,b,rand,100.0,1.61881345429
14222,P0987,b,rand,200.0,1.99304948614
14223,P0987,b,rand,300.0,2.33530123323
14224,P0987,b,rand,400.0,2.17061472314
14225,P0987,b,rand,500.0,2.14611906349
14226,P0987,b,rand,600.0,2.23130066464
14227,P0987,b,rand,700.0,2.04716845904
14228,P0987,b,rand,800.0,2.20162816068
14229,P0987,b,rand,900.0,2.22016925376
14230,P0987,e,loos,50.0,2.15642484946
14231,P0987,e,loos,100.0,1.86070895953
14232,P0987,e,loos,200.0,1.92383603332
14233,P0987,e,loos,300.0,1.99467632267
14234,P0987,e,loos,400.0,1.97644716771
14235,P0987,e,loos,500.0,1.91942683568
14236,P0987,e,loos,600.0,2.06435860162
14237,P0987,e,loos,700.0,2.1146483306
14238,P0987,e,loos,800.0,2.19095722656
14239,P0987,e,loos,900.0,2.08548421908
14240,P0989,c,rand,50.0,3.93184037474
14241,P0989,c,rand,100.0,2.54424985124
14242,P0989,c,rand,200.0,1.74389830898
14243,P0989,c,rand,300.0,1.15369999559
14244,P0989,c,rand,400.0,0.658497845832
14245,P0989,c,rand,500.0,0.630235335158
14246,P0989,c,rand,600.0,0.439555834345
14247,P0989,c,rand,700.0,0.279221344278
14248,P0989,c,rand,800.0,0.240880391241
14249,P0989,c,rand,900.0,0.160281239388
14250,P0989,f,loos,50.0,3.81782332468
14251,P0989,f,loos,100.0,2.50746322523
14252,P0989,f,loos,200.0,1.30301145304
14253,P0989,f,loos,300.0,0.830826240514
14254,P0989,f,loos,400.0,0.830795709371
14255,P0989,f,loos,500.0,0.463099422736
14256,P0989,f,loos,600.0,0.426451389081
14257,P0989,f,loos,700.0,0.324210332198
14258,P0989,f,loos,800.0,0.207369657352
14259,P0989,f,loos,900.0,0.128019660833
14260,P0991,d,rand,50.0,4.1768596428
14261,P0991,d,rand,100.0,4.02879748648
14262,P0991,d,rand,200.0,5.11382435077
14263,P0991,d,rand,300.0,5.16789629487
14264,P0991,d,rand,400.0,4.33079499481
14265,P0991,d,rand,500.0,4.76508081981
14266,P0991,d,rand,600.0,4.96633725275
14267,P0991,d,rand,700.0,4.82493033111
14268,P0991,d,rand,800.0,4.74586299618
14269,P0991,d,rand,900.0,4.54525422921
14270,P0991,h,loos,50.0,3.33618907623
14271,P0991,h,loos,100.0,3.19835635194
